9.599075382844787e-7, 1.0019736842105262
0.0000017536456475712756, 1.0019736842105262
0.000003745464233977973, 1.0039473684210525
0.000010456494337851586, 1.0019736842105262
0.000020425735603497323, 1.0019736842105262
0.0000373155756267217, 1.0019736842105262
0.00006375634688635869, 1.0019736842105262
0.00010187732764738813, 1.0019736842105262
0.0002908379334359464, 0.9999999999999999
0.0009078137762969446, 1.0019736842105262
0.0017341845591310227, 0.9999999999999999
0.00296297914369432, 0.9960526315789473
0.007075508771029564, 0.9822368421052631
0.010340453356958003, 0.9723684210526314
0.014778434563837128, 0.956578947368421
0.02208530455696264, 0.9328947368421052
0.03300489475166385, 0.9032894736842104
0.041258067808312586, 0.8776315789473683
0.049323434719173234, 0.8519736842105262
0.05639123833394562, 0.8203947368421052
0.07049237855422535, 0.7868421052631578
0.0788147371199982, 0.7552631578947367
0.08811963668549082, 0.725657894736842
0.09852307643633078, 0.6901315789473683
0.10772343110710607, 0.6585526315789473
0.12315966461577, 0.6230263157894737
0.13168844137322872, 0.5973684210526315
0.14398586864102492, 0.5677631578947369
0.16098489820722262, 0.5263157894736842
0.1799908400414075, 0.4888157894736842
0.21042715187348313, 0.4552631578947368
0.22499918085420345, 0.4197368421052631
0.24601022049455046, 0.38421052631578945
0.28126226519869674, 0.3526315789473684
0.314468201358227, 0.3230263157894736
0.36764453097371763, 0.29539473684210515
0.41104879217558715, 0.2618421052631579
0.4805568249953465, 0.2243421052631579
0.6142827728982685, 0.1947368421052631
0.7678897475180554, 0.15921052631578947
1.1475558434047077, 0.13749999999999996
1.7932254546051118, 0.11776315789473668
3.5028899581225343, 0.09802631578947374
5.852840924721472, 0.09013157894736834
8.36480022999589, 0.09407894736842104
